date,location_left,cases,temperature,humidity,precipitation,latitude,longitude,geometry,index_right,location_right,population_density,month,week_of_year,temp_humidity_index,cases_lag_4w,rolling_avg_cases
2016-10-04,San Juan,330,28.333333333333332,73.33333333333333,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,40,2077.7777777777774,170.0,270.0
2016-10-05,San Juan,370,28.75,75.0,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,40,2156.25,210.0,310.0
2016-10-06,San Juan,410,29.166666666666668,76.66666666666667,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,40,2236.1111111111113,250.0,350.0
2016-10-07,San Juan,380,29.583333333333332,78.33333333333333,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,40,2317.361111111111,290.0,372.5
2016-10-08,San Juan,60,25.0,70.0,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,40,1750.0,330.0,305.0
2016-10-09,San Juan,100,25.416666666666668,71.66666666666667,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,40,1821.527777777778,370.0,237.5
2016-10-10,San Juan,140,25.833333333333332,73.33333333333333,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,41,1894.4444444444443,410.0,170.0
2016-10-11,San Juan,180,26.25,75.0,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,41,1968.75,380.0,120.0
2016-10-12,San Juan,220,26.666666666666668,76.66666666666667,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,41,2044.4444444444446,60.0,160.0
2016-10-13,San Juan,260,27.083333333333332,78.33333333333333,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,41,2121.5277777777774,100.0,200.0
2016-10-14,San Juan,230,27.5,70.0,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,41,1925.0,140.0,222.5
2016-10-15,San Juan,270,27.916666666666668,71.66666666666667,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,41,2000.6944444444446,180.0,245.0
2016-10-16,San Juan,310,28.333333333333332,73.33333333333333,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,41,2077.7777777777774,220.0,267.5
2016-10-17,San Juan,350,28.75,75.0,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,42,2156.25,260.0,290.0
2016-10-18,San Juan,390,29.166666666666668,76.66666666666667,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,42,2236.1111111111113,230.0,330.0
2016-10-19,San Juan,430,29.583333333333332,78.33333333333333,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,42,2317.361111111111,270.0,370.0
2016-10-20,San Juan,110,25.0,70.0,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,42,1750.0,310.0,320.0
2016-10-21,San Juan,80,25.416666666666668,71.66666666666667,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,42,1821.527777777778,350.0,252.5
2016-10-22,San Juan,120,25.833333333333332,73.33333333333333,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,42,1894.4444444444443,390.0,185.0
2016-10-23,San Juan,160,26.25,75.0,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,42,1968.75,430.0,117.5
2016-10-24,San Juan,200,26.666666666666668,76.66666666666667,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,43,2044.4444444444446,110.0,140.0
2016-10-25,San Juan,240,27.083333333333332,78.33333333333333,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,43,2121.5277777777774,80.0,180.0
2016-10-26,San Juan,280,27.5,70.0,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,43,1925.0,120.0,220.0
2016-10-27,San Juan,320,27.916666666666668,71.66666666666667,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,43,2000.6944444444446,160.0,260.0
2016-10-28,San Juan,290,28.333333333333332,73.33333333333333,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,43,2077.7777777777774,200.0,282.5
2016-10-29,San Juan,330,28.75,75.0,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,43,2156.25,240.0,305.0
2016-10-30,San Juan,370,29.166666666666668,76.66666666666667,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,43,2236.1111111111113,280.0,327.5
2016-10-31,San Juan,410,29.583333333333332,78.33333333333333,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,10,44,2317.361111111111,320.0,350.0
2016-11-01,San Juan,90,25.0,70.0,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,11,44,1750.0,290.0,300.0
2016-11-02,San Juan,130,25.416666666666668,71.66666666666667,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,11,44,1821.527777777778,330.0,250.0
2016-11-03,San Juan,170,25.833333333333332,73.33333333333333,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,11,44,1894.4444444444443,370.0,200.0
2016-11-04,San Juan,140,26.25,75.0,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,11,44,1968.75,410.0,132.5
2016-11-05,San Juan,180,26.666666666666668,76.66666666666667,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,11,44,2044.4444444444446,90.0,155.0
2016-11-06,San Juan,220,27.083333333333332,78.33333333333333,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,11,44,2121.5277777777774,130.0,177.5
2016-11-07,San Juan,260,27.5,70.0,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,11,45,1925.0,170.0,200.0
2016-11-08,San Juan,300,27.916666666666668,71.66666666666667,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,11,45,2000.6944444444446,140.0,240.0
2016-11-09,San Juan,340,28.333333333333332,73.33333333333333,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,11,45,2077.7777777777774,180.0,280.0
2016-11-10,San Juan,380,28.75,75.0,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,11,45,2156.25,220.0,320.0
2016-11-11,San Juan,350,29.166666666666668,76.66666666666667,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,11,45,2236.1111111111113,260.0,342.5
2016-11-12,San Juan,390,29.583333333333332,78.33333333333333,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,11,45,2317.361111111111,300.0,365.0
2016-11-13,San Juan,70,25.0,70.0,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,11,45,1750.0,340.0,297.5
2016-11-14,San Juan,110,25.416666666666668,71.66666666666667,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,11,46,1821.527777777778,380.0,230.0
2016-11-15,San Juan,150,25.833333333333332,73.33333333333333,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,11,46,1894.4444444444443,350.0,180.0
2016-11-16,San Juan,190,26.25,75.0,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,11,46,1968.75,390.0,130.0
2016-11-17,San Juan,230,26.666666666666668,76.66666666666667,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,11,46,2044.4444444444446,70.0,170.0
2016-11-18,San Juan,200,27.083333333333332,78.33333333333333,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,11,46,2121.5277777777774,110.0,192.5
2016-11-19,San Juan,240,27.5,70.0,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,11,46,1925.0,150.0,215.0
2016-11-20,San Juan,280,27.916666666666668,71.66666666666667,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,11,46,2000.6944444444446,190.0,237.5
2016-11-21,San Juan,320,28.333333333333332,73.33333333333333,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,11,47,2077.7777777777774,230.0,260.0
2016-11-22,San Juan,360,28.75,75.0,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,11,47,2156.25,200.0,300.0
2016-11-23,San Juan,400,29.166666666666668,76.66666666666667,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,11,47,2236.1111111111113,240.0,340.0
2016-11-24,San Juan,440,29.583333333333332,78.33333333333333,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,11,47,2317.361111111111,280.0,380.0
2016-11-25,San Juan,50,25.0,70.0,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,11,47,1750.0,320.0,312.5
2016-11-26,San Juan,90,25.416666666666668,71.66666666666667,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,11,47,1821.527777777778,360.0,245.0
2016-11-27,San Juan,130,25.833333333333332,73.33333333333333,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,11,47,1894.4444444444443,400.0,177.5
2016-11-28,San Juan,170,26.25,75.0,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,11,48,1968.75,440.0,110.0
2016-11-29,San Juan,210,26.666666666666668,76.66666666666667,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,11,48,2044.4444444444446,50.0,150.0
2016-11-30,San Juan,250,27.083333333333332,78.33333333333333,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,11,48,2121.5277777777774,90.0,190.0
2016-12-01,San Juan,290,27.5,70.0,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,12,48,1925.0,130.0,230.0
2016-12-02,San Juan,260,27.916666666666668,71.66666666666667,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,12,48,2000.6944444444446,170.0,252.5
2016-12-03,San Juan,300,28.333333333333332,73.33333333333333,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,12,48,2077.7777777777774,210.0,275.0
2016-12-04,San Juan,340,28.75,75.0,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,12,48,2156.25,250.0,297.5
2016-12-05,San Juan,380,29.166666666666668,76.66666666666667,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,12,49,2236.1111111111113,290.0,320.0
2016-12-06,San Juan,420,29.583333333333332,78.33333333333333,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,12,49,2317.361111111111,260.0,360.0
2016-12-07,San Juan,100,25.0,70.0,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,12,49,1750.0,300.0,310.0
2016-12-08,San Juan,140,25.416666666666668,71.66666666666667,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,12,49,1821.527777777778,340.0,260.0
2016-12-09,San Juan,110,25.833333333333332,73.33333333333333,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,12,49,1894.4444444444443,380.0,192.5
2016-12-10,San Juan,150,26.25,75.0,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,12,49,1968.75,420.0,125.0
2016-12-11,San Juan,190,26.666666666666668,76.66666666666667,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,12,49,2044.4444444444446,100.0,147.5
2016-12-12,San Juan,230,27.083333333333332,78.33333333333333,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,12,50,2121.5277777777774,140.0,170.0
2016-12-13,San Juan,270,27.5,70.0,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,12,50,1925.0,110.0,210.0
2016-12-14,San Juan,310,27.916666666666668,71.66666666666667,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,12,50,2000.6944444444446,150.0,250.0
2016-12-15,San Juan,350,28.333333333333332,73.33333333333333,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,12,50,2077.7777777777774,190.0,290.0
2016-12-16,San Juan,320,28.75,75.0,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,12,50,2156.25,230.0,312.5
2016-12-17,San Juan,360,29.166666666666668,76.66666666666667,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,12,50,2236.1111111111113,270.0,335.0
2016-12-18,San Juan,400,29.583333333333332,78.33333333333333,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,12,50,2317.361111111111,310.0,357.5
2016-12-19,San Juan,80,25.0,70.0,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,12,51,1750.0,350.0,290.0
2016-12-20,San Juan,120,25.416666666666668,71.66666666666667,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,12,51,1821.527777777778,320.0,240.0
2016-12-21,San Juan,160,25.833333333333332,73.33333333333333,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,12,51,1894.4444444444443,360.0,190.0
2016-12-22,San Juan,200,26.25,75.0,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,12,51,1968.75,400.0,140.0
2016-12-23,San Juan,170,26.666666666666668,76.66666666666667,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,12,51,2044.4444444444446,80.0,162.5
2016-12-24,San Juan,210,27.083333333333332,78.33333333333333,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,12,51,2121.5277777777774,120.0,185.0
2016-12-25,San Juan,250,27.5,70.0,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,12,51,1925.0,160.0,207.5
2016-12-26,San Juan,290,27.916666666666668,71.66666666666667,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,12,52,2000.6944444444446,200.0,230.0
2016-12-27,San Juan,330,28.333333333333332,73.33333333333333,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,12,52,2077.7777777777774,170.0,270.0
2016-12-28,San Juan,370,28.75,75.0,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,12,52,2156.25,210.0,310.0
2016-12-29,San Juan,410,29.166666666666668,76.66666666666667,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,12,52,2236.1111111111113,250.0,350.0
2016-12-30,San Juan,380,29.583333333333332,78.33333333333333,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,12,52,2317.361111111111,290.0,372.5
2016-12-31,San Juan,60,25.0,70.0,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,12,52,1750.0,330.0,305.0
2017-01-01,San Juan,100,25.416666666666668,71.66666666666667,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,1,52,1821.527777777778,370.0,237.5
2017-01-02,San Juan,140,25.833333333333332,73.33333333333333,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,1,1,1894.4444444444443,410.0,170.0
2017-01-03,San Juan,180,26.25,75.0,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,1,1,1968.75,380.0,120.0
2017-01-04,San Juan,220,26.666666666666668,76.66666666666667,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,1,1,2044.4444444444446,60.0,160.0
2017-01-05,San Juan,260,27.083333333333332,78.33333333333333,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,1,1,2121.5277777777774,100.0,200.0
2017-01-06,San Juan,230,27.5,70.0,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,1,1,1925.0,140.0,222.5
2017-01-07,San Juan,270,27.916666666666668,71.66666666666667,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,1,1,2000.6944444444446,180.0,245.0
2017-01-08,San Juan,310,28.333333333333332,73.33333333333333,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,1,1,2077.7777777777774,220.0,267.5
2017-01-09,San Juan,350,28.75,75.0,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,1,2,2156.25,260.0,290.0
2017-01-10,San Juan,390,29.166666666666668,76.66666666666667,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,1,2,2236.1111111111113,230.0,330.0
2017-01-11,San Juan,430,29.583333333333332,78.33333333333333,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,1,2,2317.361111111111,270.0,370.0
2017-01-12,San Juan,110,25.0,70.0,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,1,2,1750.0,310.0,320.0
2017-01-13,San Juan,80,25.416666666666668,71.66666666666667,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,1,2,1821.527777777778,350.0,252.5
2017-01-14,San Juan,120,25.833333333333332,73.33333333333333,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,1,2,1894.4444444444443,390.0,185.0
2017-01-15,San Juan,160,26.25,75.0,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,1,2,1968.75,430.0,117.5
2017-01-16,San Juan,200,26.666666666666668,76.66666666666667,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,1,3,2044.4444444444446,110.0,140.0
2017-01-17,San Juan,240,27.083333333333332,78.33333333333333,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,1,3,2121.5277777777774,80.0,180.0
2017-01-18,San Juan,280,27.5,70.0,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,1,3,1925.0,120.0,220.0
2017-01-19,San Juan,320,27.916666666666668,71.66666666666667,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,1,3,2000.6944444444446,160.0,260.0
2017-01-20,San Juan,290,28.333333333333332,73.33333333333333,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,1,3,2077.7777777777774,200.0,282.5
2017-01-21,San Juan,330,28.75,75.0,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,1,3,2156.25,240.0,305.0
2017-01-22,San Juan,370,29.166666666666668,76.66666666666667,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,1,3,2236.1111111111113,280.0,327.5
2017-01-23,San Juan,410,29.583333333333332,78.33333333333333,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,1,4,2317.361111111111,320.0,350.0
2017-01-24,San Juan,90,25.0,70.0,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,1,4,1750.0,290.0,300.0
2017-01-25,San Juan,130,25.416666666666668,71.66666666666667,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,1,4,1821.527777777778,330.0,250.0
2017-01-26,San Juan,170,25.833333333333332,73.33333333333333,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,1,4,1894.4444444444443,370.0,200.0
2017-01-27,San Juan,140,26.25,75.0,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,1,4,1968.75,410.0,132.5
2017-01-28,San Juan,180,26.666666666666668,76.66666666666667,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,1,4,2044.4444444444446,90.0,155.0
2017-01-29,San Juan,220,27.083333333333332,78.33333333333333,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,1,4,2121.5277777777774,130.0,177.5
2017-01-30,San Juan,260,27.5,70.0,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,1,5,1925.0,170.0,200.0
2017-01-31,San Juan,300,27.916666666666668,71.66666666666667,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,1,5,2000.6944444444446,140.0,240.0
2017-02-01,San Juan,340,28.333333333333332,73.33333333333333,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,2,5,2077.7777777777774,180.0,280.0
2017-02-02,San Juan,380,28.75,75.0,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,2,5,2156.25,220.0,320.0
2017-02-03,San Juan,350,29.166666666666668,76.66666666666667,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,2,5,2236.1111111111113,260.0,342.5
2017-02-04,San Juan,390,29.583333333333332,78.33333333333333,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,2,5,2317.361111111111,300.0,365.0
2017-02-05,San Juan,70,25.0,70.0,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,2,5,1750.0,340.0,297.5
2017-02-06,San Juan,110,25.416666666666668,71.66666666666667,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,2,6,1821.527777777778,380.0,230.0
2017-02-07,San Juan,150,25.833333333333332,73.33333333333333,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,2,6,1894.4444444444443,350.0,180.0
2017-02-08,San Juan,190,26.25,75.0,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,2,6,1968.75,390.0,130.0
2017-02-09,San Juan,230,26.666666666666668,76.66666666666667,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,2,6,2044.4444444444446,70.0,170.0
2017-02-10,San Juan,200,27.083333333333332,78.33333333333333,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,2,6,2121.5277777777774,110.0,192.5
2017-02-11,San Juan,240,27.5,70.0,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,2,6,1925.0,150.0,215.0
2017-02-12,San Juan,280,27.916666666666668,71.66666666666667,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,2,6,2000.6944444444446,190.0,237.5
2017-02-13,San Juan,320,28.333333333333332,73.33333333333333,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,2,7,2077.7777777777774,230.0,260.0
2017-02-14,San Juan,360,28.75,75.0,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,2,7,2156.25,200.0,300.0
2017-02-15,San Juan,400,29.166666666666668,76.66666666666667,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,2,7,2236.1111111111113,240.0,340.0
2017-02-16,San Juan,440,29.583333333333332,78.33333333333333,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,2,7,2317.361111111111,280.0,380.0
2017-02-17,San Juan,50,25.0,70.0,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,2,7,1750.0,320.0,312.5
2017-02-18,San Juan,90,25.416666666666668,71.66666666666667,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,2,7,1821.527777777778,360.0,245.0
2017-02-19,San Juan,130,25.833333333333332,73.33333333333333,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,2,7,1894.4444444444443,400.0,177.5
2017-02-20,San Juan,170,26.25,75.0,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,2,8,1968.75,440.0,110.0
2017-02-21,San Juan,210,26.666666666666668,76.66666666666667,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,2,8,2044.4444444444446,50.0,150.0
2017-02-22,San Juan,250,27.083333333333332,78.33333333333333,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,2,8,2121.5277777777774,90.0,190.0
2017-02-23,San Juan,290,27.5,70.0,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,2,8,1925.0,130.0,230.0
2017-02-24,San Juan,260,27.916666666666668,71.66666666666667,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,2,8,2000.6944444444446,170.0,252.5
2017-02-25,San Juan,300,28.333333333333332,73.33333333333333,0,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,2,8,2077.7777777777774,210.0,275.0
2017-02-26,San Juan,340,28.75,75.0,5,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,2,8,2156.25,250.0,297.5
2017-02-27,San Juan,380,29.166666666666668,76.66666666666667,10,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,2,9,2236.1111111111113,290.0,320.0
2017-02-28,San Juan,420,29.583333333333332,78.33333333333333,15,18.4655,-66.1057,POINT (-66.1057 18.4655),0,San Juan,1000,2,9,2317.361111111111,260.0,360.0
